Wavelength,NC1,NC2,NC3,SF1,SF2,SF3,SN1,SN2,SN3
Group,NC,NC,NC,SF,SF,SF,SN,SN,SN
890.486338,67.443506,81.092509,75.533621,97.595867,97.903517,97.464219,91.065091,92.482849,93.7923
891.922607,67.366513,81.055078,75.469986,97.593189,97.893795,97.45571,91.084744,92.50472,93.784816
893.358875,67.28971,81.01816,75.396125,97.58357,97.889721,97.446166,91.104396,92.529148,93.773228
894.795143,67.205957,80.971873,75.326975,97.571398,97.884258,97.433868,91.114918,92.544114,93.753473
896.231412,67.128647,80.925012,75.267859,97.566146,97.876392,97.419465,91.126805,92.560506,93.738882
897.66768,67.056051,80.879893,75.212411,97.563518,97.862619,97.412055,91.133115,92.572189,93.72736
899.103948,66.983403,80.836913,75.167326,97.558153,97.846958,97.407091,91.137975,92.582002,93.707317
900.540216,66.902548,80.788633,75.114074,97.557483,97.835787,97.395629,91.141734,92.593958,93.689254
901.976485,66.826408,80.735883,75.0558,97.556978,97.823653,97.390437,91.147042,92.60845,93.681291
903.412753,66.742179,80.680531,74.997938,97.547439,97.814585,97.391811,91.151622,92.624626,93.661537
904.849021,66.66478,80.630852,74.939058,97.536053,97.810662,97.387662,91.156443,92.644418,93.631053
906.28529,66.590613,80.583569,74.870498,97.528151,97.799073,97.38107,91.15228,92.6495,93.608325
907.721558,66.517744,80.535169,74.798371,97.521853,97.780782,97.374516,91.148408,92.657502,93.589667
909.157826,66.437157,80.484251,74.72921,97.514613,97.760709,97.368249,91.134036,92.669761,93.563829
910.594094,66.35177,80.437486,74.666069,97.501273,97.738812,97.362065,91.115329,92.677562,93.537963
912.030363,66.252494,80.390936,74.588623,97.485877,97.720646,97.347595,91.094845,92.678112,93.513036
913.466631,66.1526,80.347841,74.503172,97.475024,97.70417,97.32547,91.068575,92.673383,93.48186
914.902899,66.044514,80.305721,74.415995,97.4635,97.687172,97.300164,91.031523,92.657134,93.441583
916.339168,65.936257,80.264699,74.329828,97.449969,97.67481,97.275221,90.989082,92.637767,93.401063
917.775436,65.816124,80.222522,74.245528,97.437247,97.664208,97.253223,90.933059,92.606649,93.357073
919.211704,65.691221,80.178386,74.167933,97.420148,97.65417,97.223762,90.877126,92.571567,93.302335
920.647972,65.569177,80.128216,74.087407,97.396324,97.645352,97.188672,90.815496,92.531321,93.244822
922.084241,65.456256,80.076635,74.010939,97.370119,97.634385,97.164517,90.749643,92.49051,93.192722
923.520509,65.342458,80.019654,73.938575,97.346743,97.625685,97.1429,90.681044,92.451596,93.137051
924.956777,65.250928,79.964817,73.870193,97.329413,97.620691,97.115343,90.610469,92.412141,93.083843
926.393046,65.175648,79.914148,73.802698,97.316638,97.610811,97.093511,90.535535,92.365457,93.040987
927.829314,65.115414,79.861873,73.749825,97.309859,97.597104,97.080256,90.465939,92.325897,93.004064
929.265582,65.061086,79.803409,73.70838,97.309507,97.584349,97.070386,90.392492,92.285229,92.969331
930.70185,65.017163,79.748895,73.669686,97.307226,97.569862,97.062124,90.323522,92.243024,92.939994
932.138119,64.976591,79.697615,73.623693,97.301574,97.555916,97.052657,90.254249,92.19399,92.915203
933.574387,64.942895,79.648409,73.574713,97.298083,97.547721,97.041962,90.185953,92.141399,92.893565
935.010655,64.90114,79.597367,73.524933,97.297915,97.53856,97.032333,90.115265,92.08468,92.86699
936.446924,64.853782,79.548538,73.48177,97.29985,97.523991,97.024703,90.040825,92.023315,92.83726
937.883192,64.790946,79.498056,73.429998,97.294615,97.509539,97.013929,89.958649,91.951634,92.80579
939.31946,64.726719,79.447648,73.36967,97.277729,97.494957,96.997414,89.877593,91.880944,92.768833
940.755728,64.653097,79.397562,73.304719,97.262925,97.479963,96.981849,89.786834,91.803274,92.729748
942.191997,64.568795,79.346877,73.237108,97.253373,97.468295,96.968713,89.693825,91.724031,92.692919
943.628265,64.476511,79.291835,73.163149,97.240196,97.454266,96.95256,89.596201,91.641771,92.649886
945.064533,64.389169,79.240713,73.088622,97.226738,97.436796,96.933937,89.497374,91.558294,92.606091
946.500802,64.294607,79.189921,73.010567,97.216632,97.42061,96.916861,89.396368,91.474369,92.566347
947.93707,64.202924,79.140038,72.937706,97.208886,97.402964,96.904452,89.298584,91.39787,92.525778
949.373338,64.105806,79.090099,72.862828,97.203858,97.385606,96.89194,89.205215,91.326556,92.482367
950.809606,64.012216,79.038568,72.78718,97.196197,97.371917,96.875025,89.128427,91.27021,92.442591
952.245875,63.919138,78.981996,72.712133,97.184426,97.360587,96.859728,89.062207,91.224485,92.409917
953.682143,63.828057,78.927597,72.641991,97.175736,97.353686,96.848357,89.017668,91.198378,92.385404
955.118411,63.734879,78.873525,72.575638,97.172185,97.345818,96.837699,88.99095,91.187311,92.362268
956.55468,63.649461,78.820408,72.511571,97.168787,97.334878,96.827085,88.983017,91.191521,92.34143
957.990948,63.559977,78.767762,72.438956,97.162476,97.328955,96.813912,88.992473,91.213651,92.322952
959.427216,63.475344,78.71968,72.370676,97.157016,97.32581,96.801576,89.019146,91.257664,92.30452
960.863484,63.384707,78.669163,72.302271,97.153695,97.323615,96.792707,89.052468,91.312083,92.285907
962.299753,63.295068,78.619169,72.232495,97.148917,97.321881,96.782029,89.094427,91.378322,92.26761
963.736021,63.20679,78.573786,72.16551,97.145255,97.309489,96.768276,89.12921,91.445955,92.242775
965.172289,63.121827,78.532158,72.102728,97.140797,97.2913,96.751882,89.158736,91.51935,92.209711
966.608558,63.031233,78.489779,72.038513,97.129461,97.278042,96.734367,89.176199,91.590273,92.16533
968.044826,62.944117,78.452747,71.979111,97.11824,97.264291,96.719722,89.182921,91.65623,92.111708
969.481094,62.849798,78.412461,71.915891,97.110183,97.249893,96.702473,89.179425,91.718683,92.054676
970.917363,62.759484,78.368857,71.856022,97.099897,97.238441,96.682635,89.172099,91.779464,92.003235
972.353631,62.6662,78.325437,71.797398,97.092129,97.228342,96.667815,89.161211,91.830833,91.963185
973.789899,62.573792,78.284531,71.738363,97.091101,97.222554,96.657298,89.161025,91.884177,91.937724
975.226167,62.48096,78.242003,71.677066,97.095569,97.219964,96.649839,89.166591,91.932229,91.925472
976.662436,62.394148,78.198864,71.616162,97.104481,97.217299,96.645094,89.187154,91.979809,91.931111
978.098704,62.30325,78.15393,71.554261,97.113088,97.217218,96.643833,89.218101,92.026549,91.951852
979.534972,62.217501,78.114282,71.498002,97.120537,97.221727,96.65315,89.256371,92.070688,91.981303
980.971241,62.131804,78.075288,71.43785,97.126789,97.225515,96.665808,89.294166,92.107718,92.014538
982.407509,62.053816,78.040782,71.381547,97.126835,97.21971,96.668015,89.322471,92.137918,92.044141
983.843777,61.973785,78.013119,71.330599,97.120606,97.205365,96.659665,89.321718,92.150128,92.050669
985.280045,61.900944,77.986958,71.28568,97.107018,97.187578,96.643612,89.29273,92.146263,92.025385
986.716314,61.828016,77.955224,71.242625,97.084102,97.162001,96.620068,89.222779,92.115003,91.972279
988.152582,61.752463,77.926141,71.201095,97.058044,97.130838,96.588452,89.116924,92.064077,91.896467
989.58885,61.671387,77.899919,71.158315,97.030418,97.100213,96.549046,88.974096,91.995033,91.796892
991.025119,61.595853,77.876681,71.118297,96.998768,97.070147,96.507569,88.80141,91.90743,91.680631
992.461387,61.513769,77.849534,71.069887,96.968769,97.043845,96.464072,88.608373,91.805106,91.555651
993.897655,61.438049,77.821947,71.022329,96.946231,97.020742,96.419942,88.410393,91.697789,91.433391
995.333923,61.359801,77.793853,70.973501,96.930054,96.998219,96.381532,88.209566,91.579892,91.324853
996.770192,61.279697,77.763798,70.919475,96.914245,96.980607,96.347764,88.022555,91.463339,91.237924
998.20646,61.199793,77.734227,70.865562,96.896034,96.967506,96.321481,87.84407,91.341579,91.172914
999.642728,61.127812,77.712585,70.819712,96.88199,96.959745,96.306484,87.677261,91.213636,91.131215
1001.078997,61.053254,77.690667,70.773415,96.875993,96.957093,96.291779,87.510758,91.073108,91.10743
1002.515265,60.984118,77.673589,70.730555,96.871952,96.950845,96.273046,87.333792,90.913567,91.092565
1003.951533,60.908657,77.661138,70.68469,96.864771,96.937524,96.252941,87.133291,90.723995,91.071658
1005.387801,60.832987,77.647659,70.640283,96.856877,96.915073,96.228742,86.905244,90.502849,91.040083
1006.82407,60.750643,77.632319,70.596357,96.850811,96.885783,96.201985,86.637561,90.244074,91.002035
1008.260338,60.669017,77.62145,70.557729,96.842781,96.863037,96.176635,86.345599,89.966133,90.958686
1009.696606,60.58826,77.609727,70.524181,96.829868,96.84619,96.153732,86.032359,89.671745,90.904999
1011.132875,60.516164,77.599018,70.492314,96.815369,96.830299,96.135493,85.724228,89.385133,90.847764
1012.569143,60.446195,77.587091,70.457074,96.804961,96.81869,96.122786,85.449313,89.135198,90.79573
1014.005411,60.388668,77.57677,70.428674,96.801771,96.808595,96.118133,85.236389,88.94361,90.759596
1015.441679,60.337943,77.566404,70.400661,96.801633,96.804104,96.121493,85.100727,88.823532,90.744762
1016.877948,60.305838,77.559088,70.382793,96.803439,96.810637,96.13099,85.054559,88.788842,90.753016
1018.314216,60.287616,77.558214,70.378966,96.815878,96.820622,96.147851,85.080425,88.821076,90.77963
1019.750484,60.289623,77.566232,70.388041,96.838989,96.833921,96.168454,85.168599,88.910646,90.816103
1021.186753,60.30482,77.577353,70.407419,96.864111,96.848748,96.186167,85.287014,89.029323,90.851198
1022.623021,60.333287,77.599468,70.436033,96.885846,96.857433,96.199512,85.413504,89.155551,90.877626
1024.059289,60.364764,77.628905,70.464807,96.89919,96.863408,96.205259,85.517834,89.265047,90.882242
1025.495557,60.401415,77.659282,70.502846,96.905419,96.868261,96.201668,85.581348,89.339671,90.866025
1026.931826,60.433735,77.692055,70.546348,96.908621,96.869176,96.190403,85.590515,89.367215,90.83483
1028.368094,60.476309,77.734145,70.597064,96.90608,96.867128,96.17292,85.55,89.353519,90.784358
1029.804362,60.519208,77.782194,70.64927,96.899674,96.85944,96.149892,85.458929,89.29069,90.715128
1031.240631,60.566147,77.841879,70.703803,96.89335,96.845065,96.122575,85.347179,89.204197,90.641745
1032.676899,60.620211,77.913684,70.764122,96.885837,96.82694,96.094711,85.224764,89.107757,90.567239
1034.113167,60.691607,78.00091,70.835137,96.878792,96.812991,96.069667,85.110133,89.01333,90.499348
1035.549435,60.787092,78.10601,70.920798,96.873809,96.807903,96.047355,85.009744,88.92672,90.443991
1036.985704,60.936958,78.244575,71.046495,96.872542,96.804138,96.0301,84.924292,88.849722,90.395257
1038.421972,61.173374,78.445699,71.237252,96.877584,96.80156,96.016285,84.850862,88.77404,90.347537
1039.85824,61.561329,78.739052,71.541686,96.883596,96.803281,96.001868,84.798279,88.704455,90.304468
1041.294509,62.092678,79.107484,71.960523,96.885887,96.803961,95.988343,84.752379,88.627344,90.263873
1042.730777,62.674313,79.48052,72.408225,96.88558,96.810484,95.977436,84.717513,88.550852,90.226243
1044.167045,63.164143,79.751779,72.770742,96.881897,96.823807,95.968754,84.673951,88.467501,90.189234
1045.603313,63.445613,79.846736,72.967528,96.876262,96.830248,95.959239,84.612619,88.374539,90.15132
1047.039582,63.455774,79.746214,72.951134,96.874392,96.828914,95.942862,84.527237,88.273791,90.106811
1048.47585,63.202736,79.462599,72.727887,96.878639,96.820862,95.921775,84.414775,88.170429,90.051702
1049.912118,62.69224,79.015036,72.312834,96.88311,96.804775,95.897741,84.271439,88.060998,89.989552
1051.348387,61.979082,78.448226,71.744248,96.882681,96.785144,95.868638,84.112845,87.957506,89.928577
1052.784655,61.125613,77.807412,71.070106,96.88038,96.76091,95.838925,83.931394,87.852049,89.86368
1054.220923,60.207512,77.150179,70.347555,96.874981,96.735137,95.812456,83.747518,87.75723,89.795984
1055.657191,59.31503,76.541063,69.645412,96.865677,96.707373,95.789358,83.567657,87.670872,89.730267
1057.09346,58.558771,76.04862,69.049674,96.861167,96.673112,95.772471,83.407259,87.599343,89.668795
1058.529728,58.032699,75.736106,68.638037,96.86022,96.645661,95.760119,83.282875,87.550753,89.613553
1059.965996,57.804809,75.627374,68.460693,96.85636,96.628348,95.750094,83.203168,87.525101,89.570736
1061.402265,57.820931,75.668089,68.468929,96.852716,96.611626,95.743336,83.160232,87.513986,89.538561
1062.838533,57.970301,75.781631,68.566667,96.851524,96.602343,95.74167,83.159518,87.527525,89.517841
1064.274801,58.14705,75.899155,68.674617,96.855413,96.598404,95.745745,83.175916,87.546745,89.50718
1065.711069,58.303466,75.987219,68.760445,96.864921,96.593366,95.751349,83.209834,87.577958,89.505794
1067.147338,58.42584,76.051551,68.826777,96.87564,96.595831,95.755334,83.253431,87.620061,89.513988
1068.583606,58.523552,76.103419,68.884881,96.891272,96.606388,95.761036,83.304761,87.669283,89.537221
1070.019874,58.590156,76.138565,68.922657,96.912364,96.62285,95.769922,83.365614,87.725257,89.576317
1071.456143,58.63877,76.167292,68.946173,96.933333,96.646516,95.783751,83.441291,87.789765,89.631249
1072.892411,58.662574,76.18652,68.955497,96.956198,96.672046,95.80382,83.527411,87.857021,89.696417
1074.328679,58.673396,76.197214,68.960119,96.981668,96.700783,95.829837,83.641436,87.944003,89.770638
1075.764948,58.671397,76.206736,68.965895,97.011059,96.732276,95.862928,83.774304,88.040019,89.857029
1077.201216,58.664088,76.21816,68.972423,97.044919,96.761884,95.902142,83.937033,88.155038,89.958906
1078.637484,58.655657,76.227673,68.978426,97.07486,96.794541,95.944572,84.125799,88.289343,90.069822
1080.073752,58.652582,76.237293,68.985372,97.102122,96.827981,95.987588,84.334072,88.434248,90.185863
1081.510021,58.644745,76.244036,68.980437,97.130625,96.852803,96.027263,84.555937,88.587153,90.301233
1082.946289,58.645333,76.255837,68.975886,97.154109,96.869376,96.065246,84.786332,88.748648,90.412351
1084.382557,58.644151,76.268974,68.973014,97.172513,96.878315,96.101319,85.008269,88.903658,90.516955
1085.818826,58.646017,76.280192,68.973391,97.184706,96.88101,96.131492,85.227478,89.061018,90.613764
1087.255094,58.645998,76.290448,68.979986,97.187999,96.882175,96.156089,85.423701,89.202543,90.698376
1088.691362,58.64625,76.303235,68.989095,97.189516,96.881541,96.17425,85.596415,89.322978,90.771416
1090.12763,58.644591,76.31532,68.989618,97.189772,96.876219,96.186433,85.738952,89.420451,90.828272
1091.563899,58.640692,76.324988,68.988225,97.186502,96.866563,96.195535,85.843151,89.491327,90.865349
1093.000167,58.620161,76.325805,68.986775,97.183657,96.855773,96.196434,85.905483,89.531867,90.880126
1094.436435,58.597432,76.324957,68.993495,97.179427,96.845701,96.189541,85.93146,89.545998,90.873988
1095.872704,58.565715,76.320997,68.995232,97.172886,96.833741,96.180011,85.914243,89.524948,90.851972
1097.308972,58.53229,76.313177,68.986367,97.165764,96.81982,96.167593,85.872165,89.483785,90.824561
1098.74524,58.492063,76.303816,68.969533,97.158102,96.807635,96.155092,85.805724,89.42074,90.79429
1100.181508,58.443646,76.295947,68.948019,97.153105,96.798506,96.14281,85.73333,89.349318,90.763233
1101.617777,58.388333,76.287319,68.922298,97.14942,96.789367,96.128604,85.664774,89.28259,90.735309
1103.054045,58.335157,76.282429,68.901134,97.145212,96.778925,96.118976,85.605596,89.229175,90.718806
1104.490313,58.273554,76.276569,68.877244,97.14459,96.769777,96.114195,85.562751,89.193883,90.713266
1105.926582,58.216895,76.271182,68.856819,97.146694,96.761842,96.111563,85.547798,89.185318,90.714223
1107.36285,58.15651,76.265427,68.83741,97.149528,96.752754,96.113276,85.553109,89.195242,90.720002
1108.799118,58.100602,76.260838,68.816747,97.152964,96.743252,96.116497,85.588327,89.231124,90.732581
1110.235386,58.049258,76.256118,68.792269,97.156152,96.733154,96.11898,85.642188,89.281856,90.747053
1111.671655,57.999999,76.254105,68.769957,97.161483,96.723025,96.120479,85.712688,89.3446,90.759588
1113.107923,57.951098,76.252425,68.751651,97.166478,96.714826,96.118314,85.790379,89.410975,90.765982
1114.544191,57.914619,76.250337,68.73558,97.167828,96.708484,96.114979,85.868192,89.47357,90.76652
1115.98046,57.879752,76.245114,68.710408,97.16958,96.7034,96.109975,85.939269,89.525607,90.758835
1117.416728,57.857012,76.244207,68.68977,97.169562,96.698217,96.101865,86.006354,89.568419,90.743811
1118.852996,57.838054,76.246377,68.675868,97.164815,96.692383,96.093256,86.0613,89.595509,90.725169
1120.289264,57.83108,76.253698,68.671538,97.16017,96.688356,96.082673,86.113575,89.621472,90.704788
1121.725533,57.840206,76.264981,68.67877,97.155725,96.684497,96.07147,86.154081,89.641487,90.68053
1123.161801,57.86612,76.276591,68.694039,97.15084,96.678979,96.063725,86.187413,89.659055,90.658267
1124.598069,57.903051,76.286781,68.715305,97.147584,96.673197,96.05607,86.213444,89.674343,90.636802
1126.034338,57.959469,76.299798,68.75344,97.143617,96.666842,96.047834,86.234743,89.686847,90.61306
1127.470606,58.022038,76.307154,68.795111,97.13908,96.659752,96.039203,86.251626,89.695657,90.58839
1128.906874,58.097577,76.312963,68.838672,97.13616,96.651724,96.02884,86.267896,89.705316,90.565104
1130.343142,58.173199,76.319608,68.879329,97.133254,96.641827,96.018057,86.274878,89.705792,90.538932
1131.779411,58.2456,76.323142,68.911898,97.129613,96.632002,96.006259,86.282354,89.705346,90.509327
1133.215679,58.308919,76.317456,68.935883,97.124721,96.621702,95.994127,86.278559,89.696217,90.47612
1134.651947,58.360311,76.305111,68.952667,97.117651,96.610269,95.982202,86.263632,89.679902,90.438006
1136.088216,58.388562,76.28635,68.952458,97.108431,96.597873,95.965202,86.236052,89.654989,90.387901
1137.524484,58.398875,76.264083,68.943509,97.095492,96.581285,95.944065,86.193354,89.619213,90.329387
1138.960752,58.38405,76.233472,68.925523,97.079563,96.561071,95.92041,86.129832,89.570405,90.268158
1140.39702,58.358809,76.198169,68.897845,97.062722,96.539704,95.891536,86.050678,89.514087,90.200164
1141.833289,58.315056,76.157533,68.855181,97.04269,96.515477,95.85892,85.947201,89.440569,90.118956
1143.269557,58.254485,76.111997,68.805943,97.019572,96.491251,95.823204,85.827376,89.358749,90.029103
