"","NC1","NC2","NC3","SF1","SF2","SF3","SN1","SN2","SN3","10","11","12","13"
"Group","NC","NC","NC","SF","SF","SF","SN","SN","SN","AOV p-value","AOV F-value","KWT p-value","KWT Chi-squared"
"X2224.779578","86.728217","93.33143","90.4675","98.579573","96.946267","96.17737","95.190765","95.261029","92.121547","0.0254914216179576","7.19349785866326","0.0389902195744872","6.48888888888889"
"X2226.215846","86.712736","93.322572","90.448218","98.591937","96.946519","96.165638","95.208086","95.294346","92.098585","0.0257589149963079","7.15809022784957","0.0389902195744872","6.48888888888889"
"X2227.652114","86.658257","93.296116","90.397275","98.605679","96.960849","96.157176","95.192244","95.292921","92.065785","0.0255525141427518","7.18536762827182","0.0389902195744872","6.48888888888889"
"X2229.088383","86.675838","93.307392","90.378857","98.605258","96.972793","96.16498","95.199833","95.30823","92.035509","0.0256780781485837","7.16873858206073","0.0389902195744872","6.48888888888889"
"X2230.524651","86.671907","93.302382","90.339074","98.595254","96.975254","96.173663","95.206001","95.312203","92.005377","0.0255603002381664","7.18433331206952","0.0389902195744872","6.48888888888889"
"X2231.960919","86.651546","93.287437","90.305395","98.58452","96.97126","96.175236","95.190031","95.289383","91.987576","0.0252739123982891","7.22265637807091","0.0389902195744872","6.48888888888889"
"X2233.397187","86.651239","93.278169","90.293172","98.574129","96.963237","96.180019","95.204367","95.29938","91.978455","0.0252115379279438","7.23107987126817","0.0389902195744872","6.48888888888889"
"X2234.833456","86.580557","93.243271","90.243077","98.568518","96.950879","96.188267","95.207644","95.303686","91.956136","0.0250042894305905","7.25926896131984","0.0389902195744872","6.48888888888889"
"X2236.269724","86.537576","93.227009","90.221915","98.564113","96.938448","96.19953","95.214934","95.309582","91.950242","0.0249569614054528","7.26575004320783","0.0389902195744872","6.48888888888889"
"X2237.705992","86.522773","93.191379","90.198307","98.560977","96.934754","96.203367","95.240703","95.33519","91.969608","0.0243629913307371","7.34850747796328","0.0389902195744872","6.48888888888889"
"X2239.142261","86.470375","93.125842","90.148609","98.564522","96.931475","96.197257","95.236982","95.33492","91.987019","0.0233386798529054","7.49774032751658","0.0389902195744872","6.48888888888889"
"X2240.578529","86.427376","93.080353","90.125546","98.57029","96.922513","96.196527","95.240054","95.344485","92.011784","0.0227134123448154","7.59319888878225","0.0389902195744872","6.48888888888889"
"X2242.014797","86.37495","93.044184","90.099765","98.57451","96.915704","96.190527","95.248883","95.370917","92.038636","0.0223503296969375","7.65025345891737","0.0389902195744872","6.48888888888889"
"X2243.451065","86.328733","93.013488","90.077753","98.578852","96.905282","96.182382","95.246853","95.390843","92.054484","0.0221176745280596","7.68746651577574","0.0389902195744872","6.48888888888889"
"X2244.887334","86.334586","93.007975","90.101083","98.583761","96.89276","96.185998","95.260193","95.423855","92.059609","0.0222603149151439","7.66458974787184","0.0389902195744872","6.48888888888889"
"X2246.323602","86.326247","92.995668","90.120166","98.590003","96.888688","96.19364","95.268514","95.452346","92.050605","0.0223733010801526","7.64660722553692","0.0389902195744872","6.48888888888889"
"X2247.75987","86.318958","92.99552","90.132231","98.593115","96.881262","96.20422","95.270515","95.467732","92.033711","0.0226128757768016","7.60887475750192","0.0389902195744872","6.48888888888889"
"X2249.196139","86.333576","93.011793","90.147558","98.59026","96.863762","96.220282","95.287525","95.492706","92.014732","0.0230752231057803","7.53754118743595","0.0389902195744872","6.48888888888889"
"X2250.632407","86.329813","93.010596","90.154964","98.587482","96.851021","96.232442","95.289586","95.506021","91.991685","0.0233187297800293","7.50073321477317","0.0389902195744872","6.48888888888889"
"X2252.068675","86.34433","93.021228","90.17915","98.586696","96.845935","96.24369","95.295675","95.521096","91.974415","0.0236659123716926","7.44913092185782","0.0389902195744872","6.48888888888889"
"X2253.504943","86.344628","93.04214","90.187377","98.586903","96.842795","96.252105","95.31247","95.545663","91.951787","0.0242701477351532","7.36168649530968","0.0389902195744872","6.48888888888889"
"X2254.941212","86.323482","93.053205","90.184391","98.5883","96.844195","96.25077","95.321512","95.559812","91.924706","0.0248257948488649","7.28379791890259","0.0389902195744872","6.48888888888889"
"X2256.37748","86.334592","93.055314","90.198386","98.589188","96.847447","96.249159","95.342117","95.577546","91.919436","0.0250270674846215","7.25615557066532","0.0389902195744872","6.48888888888889"
"X2257.813748","86.332648","93.039651","90.187574","98.590365","96.848861","96.248467","95.353979","95.589463","91.923595","0.0247749644980367","7.2908261425185","0.0389902195744872","6.48888888888889"
"X2259.250017","86.323152","93.035316","90.176086","98.591683","96.849822","96.244599","95.351573","95.591549","91.917958","0.024765555954493","7.29212915421793","0.0389902195744872","6.48888888888889"
"X2260.686285","86.319398","93.032749","90.172614","98.5927","96.850208","96.243934","95.358842","95.601901","91.911199","0.0248394034573791","7.28191953582668","0.0389902195744872","6.48888888888889"
"X2262.122553","86.315115","93.029989","90.168907","98.593718","96.850571","96.243258","95.365795","95.611988","91.904235","0.024912504395328","7.2718529134573","0.0389902195744872","6.48888888888889"
"X2263.558821","86.311423","93.027424","90.165469","98.594735","96.850966","96.242609","95.37315","95.622419","91.897471","0.0249872892446294","7.26159507654382","0.0389902195744872","6.48888888888889"
"X2264.99509","86.307178","93.024682","90.161771","98.595753","96.85134","96.241929","95.380108","95.632505","91.8905","0.02506120241313","7.25149694599935","0.0389902195744872","6.48888888888889"
"X2266.431358","86.303511","93.02212","90.158335","98.59677","96.851745","96.241281","95.387484","95.642952","91.883737","0.0251366373228129","7.24123177534164","0.0389902195744872","6.48888888888889"
"X2267.867626","86.299297","93.019388","90.154644","98.597788","96.85213","96.2406","95.394452","95.653045","91.876764","0.0252112530139994","7.23111841181379","0.0389902195744872","6.48888888888889"
"X2269.303895","86.295651","93.01683","90.151209","98.598806","96.852545","96.239954","95.401844","95.663505","91.870001","0.0252873481631518","7.22084554445706","0.0389902195744872","6.48888888888889"
"X2270.740163","86.291463","93.014107","90.147525","98.599823","96.85294","96.239273","95.408826","95.673611","91.863025","0.0253627206732839","7.21071078562842","0.0389902195744872","6.48888888888889"
"X2272.176431","86.287837","93.011552","90.144093","98.600841","96.853364","96.238628","95.416232","95.684084","91.856261","0.0254394964890471","7.20042853798754","0.0389902195744872","6.48888888888889"
"X2273.612699","86.283673","93.008837","90.140415","98.601858","96.853767","96.237949","95.42323","95.694204","91.849283","0.0255156152625744","7.190275049807","0.0389902195744872","6.48888888888889"
"X2275.048968","86.280065","93.006287","90.136987","98.602876","96.8542","96.237306","95.43065","95.704692","91.842517","0.0255931287619358","7.17997693858839","0.0389902195744872","6.48888888888889"
"X2276.485236","86.275923","93.003578","90.133315","98.603893","96.854612","96.236629","95.437663","95.714829","91.835535","0.0256699965962529","7.16980559389524","0.0389902195744872","6.48888888888889"
"X2277.921504","86.272333","93.001032","90.129891","98.604911","96.855053","96.235989","95.445097","95.725333","91.828766","0.0257482446771409","7.15949323734966","0.0389902195744872","6.48888888888889"
"X2279.357773","86.26821","92.998329","90.126225","98.605928","96.855473","96.235314","95.452126","95.735488","91.82178","0.0258258932147438","7.1493011184196","0.0389902195744872","6.48888888888889"
"X2280.794041","86.264635","92.995788","90.122807","98.606946","96.855922","96.234677","95.459576","95.746008","91.815008","0.0259049279500357","7.13896892106294","0.0389902195744872","6.48888888888889"
"X2282.230309","86.260531","92.99309","90.119147","98.607963","96.85635","96.234006","95.466621","95.756182","91.808018","0.0259833331367536","7.12876047089785","0.0389902195744872","6.48888888888889"
"X2283.666577","86.256972","92.990553","90.115733","98.608981","96.856806","96.233372","95.474084","95.766719","91.801243","0.0260631243948429","7.11841363401236","0.0389902195744872","6.48888888888889"
"X2285.102846","86.252884","92.987861","90.11208","98.609998","96.857242","96.232704","95.481146","95.776912","91.794249","0.0261423373425875","7.1081834817127","0.0389902195744872","6.48888888888889"
"X2286.539114","86.249339","92.985328","90.108671","98.611016","96.857706","96.232074","95.488624","95.787467","91.78747","0.0262229092926404","7.09782013095066","0.0389902195744872","6.48888888888889"
"X2287.975382","86.245267","92.982641","90.105024","98.612034","96.85815","96.231409","95.495702","95.79768","91.780473","0.026302903065273","7.08757306199704","0.0389902195744872","6.48888888888889"
"X2289.411651","86.241737","92.980112","90.10162","98.613051","96.858621","96.230782","95.503196","95.808253","91.773689","0.0263842771685016","7.07719172063163","0.0389902195744872","6.48888888888889"
"X2290.847919","86.23768","92.97743","90.097979","98.614069","96.859072","96.230121","95.51029","95.818486","91.766688","0.0264650667393178","7.06692709720545","0.0389902195744872","6.48888888888889"
"X2292.284187","86.234163","92.974905","90.09458","98.615086","96.85955","96.229498","95.517799","95.829077","91.759901","0.0265472284224349","7.05653090294439","0.0389902195744872","6.48888888888889"
"X2293.720456","86.230121","92.972228","90.090945","98.616104","96.860009","96.228841","95.52491","95.839331","91.752896","0.0266288169232723","7.04624960142111","0.0389902195744872","6.48888888888889"
"X2295.156724","86.226616","92.969707","90.087552","98.617121","96.860494","96.228222","95.532433","95.849941","91.746105","0.0267117898643649","7.03583682793086","0.0389902195744872","6.48888888888889"
"X2296.592992","86.222588","92.967033","90.083922","98.618139","96.86096","96.227568","95.539561","95.860215","91.739096","0.0267941580414642","7.02554251815916","0.0389902195744872","6.48888888888889"
"X2298.02926","86.219095","92.964516","90.080535","98.619156","96.861453","96.226954","95.547099","95.870844","91.732301","0.0268779337433949","7.01511548896609","0.0389902195744872","6.48888888888889"
"X2299.465529","86.215081","92.961847","90.076911","98.620174","96.861925","96.226304","95.554244","95.88114","91.725287","0.0269611352524443","7.00480272652858","0.0389902195744872","6.48888888888889"
"X2300.901797","86.211601","92.959334","90.073528","98.621191","96.862425","96.225694","95.561798","95.891788","91.718489","0.0270457047106991","6.99436380244132","0.0389902195744872","6.48888888888889"
"X2302.338065","86.207599","92.956669","90.069911","98.622209","96.862905","96.225048","95.56896","95.902105","91.711471","0.0271297199412424","6.98403629633783","0.0389902195744872","6.48888888888889"
"X2303.774334","86.204131","92.95416","90.066534","98.623226","96.863412","96.224442","95.576528","95.912772","91.704669","0.0272151067724154","6.97358378848904","0.0389902195744872","6.48888888888889"
"X2305.210602","86.200142","92.951499","90.062922","98.624244","96.863898","96.223801","95.583707","95.923111","91.697648","0.0272999180365365","6.96324493319206","0.0389902195744872","6.48888888888889"
"X2306.64687","86.196685","92.948993","90.05955","98.625261","96.864412","96.223199","95.591291","95.933797","91.690841","0.0273861229095391","6.95277998556735","0.0389902195744872","6.48888888888889"
"X2308.083138","86.192709","92.946337","90.055944","98.626279","96.864906","96.222562","95.598487","95.944157","91.683816","0.0274717555146943","6.94242790390564","0.0389902195744872","6.48888888888889"
"X2309.519407","86.189264","92.943835","90.052578","98.627297","96.865427","96.221964","95.606086","95.954864","91.677006","0.0275587829598927","6.93195118941809","0.0389902195744872","6.48888888888889"
"X2310.955675","86.1853","92.941182","90.048978","98.628314","96.865928","96.221332","95.6133","95.965246","91.669977","0.0276452189589279","6.92158924832072","0.0389902195744872","6.48888888888889"
"X2312.391943","86.181866","92.938684","90.045617","98.629332","96.866455","96.220739","95.620914","95.975972","91.663163","0.0277330697026319","6.91110187738935","0.0389902195744872","6.48888888888889"
"X2313.828212","86.177915","92.936035","90.042023","98.630349","96.866963","96.220111","95.628145","95.986375","91.65613","0.027820321685728","6.90072973617952","0.0389902195744872","6.48888888888889"
"X2315.26448","86.174492","92.93354","90.038667","98.631367","96.867498","96.219522","95.635775","95.997121","91.649313","0.027908975836144","6.89023524118557","0.0389902195744872","6.48888888888889"
"X2316.700748","86.170553","92.930896","90.035079","98.632384","96.868012","96.218899","95.643024","96.007547","91.642277","0.0279970661798226","6.87985142012372","0.0389902195744872","6.48888888888889"
"X2318.137016","86.167141","92.928405","90.031729","98.633402","96.868554","96.218315","95.650669","96.018313","91.635456","0.0280865519888252","6.86934761382207","0.0389902195744872","6.48888888888889"
"X2319.573285","86.163214","92.925764","90.028147","98.634419","96.869075","96.217696","95.657935","96.02876","91.628416","0.0281754524005446","6.85895661261997","0.0389902195744872","6.48888888888889"
